,0,1,2
1546,2020-03-26 16:06:22+00:00,Bajaj Group ने 100 करोड़ की मदद की देश को Covid-19 बिमारी से लड़ने के लिए किया। #TheMediaWala #BajajGroup #India #CoronaUpdate #RahulBajaj @rahulbajaj @Coronaupdates @Covid19 @covid19updates @bajajgroup,themediawala
1547,2020-03-26 16:06:14+00:00,India cud have planned COVID-19 response much much better given we reported 1st case on 30th Jan...instead of creating Panic at 8 PM.,s_ac_hi_n
1548,2020-03-26 16:06:11+00:00,"Perlu ke bawak balik dorang semua? Rmai je antara mereka ni kat India yg elok2 ada kerja, rumah sewa tapi mengada nak balik. Student pon. Kalau x de covid mmg duduk sana pon. So x boleh ke stay je sana diam2. Bawak balik yg mmg betul2 stranded je. ",fishybugilove15
1549,2020-03-26 16:06:06+00:00,Kibooko #covid_19 #india #stayhome @bjuuko https://www.instagram.com/p/B-M_DEhnenv/?igshid=ash5pm88x7ly,bjuuko
1550,2020-03-26 16:06:05+00:00,"144 #stayhome #staysafe #covid_19 @Kochi, India https://www.instagram.com/p/B-M_OaCg2kA/?igshid=u48tbm484wx9",AkhilAn23363084
1551,2020-03-26 16:05:59+00:00,@narendramodi hlo sir mai ak indian hu....amai janta hu India me covid-19 ka prokop hai....upne India me lockdown kiya ye to akdam sahi hai....mujha ek bath khatak rahi hai upne kya garib logo per attachar karne ki bhi kanun pass kiya?? Police kew kar raha hai aisa garib o kesath ,SwarnadipSarka8
1552,2020-03-26 16:05:56+00:00,China has indeed originator of covid-19. They have a long history of such acts so why not name and shame them. They have never supported India in our fight against terrorism and always misused their veto power to suppress world opinion.,SunilMohan1958
1553,2020-03-26 16:05:52+00:00,The pertinent question here is #India announced #21daysLockdown already. Poor villagers have stepped on to a forbidden territory as far as enforcement of law is concerned. #Covid_19india Lease is no 'law'.,metadoors
1554,2020-03-26 16:05:44+00:00,@PIBFactCheck @PIB_India this message is being circulated on what's app regarding #COVID-19 ...is this true pls check.. ,beingrn_7
1555,2020-03-26 16:05:35+00:00,"@nsitharaman @cbic_india @ianuragthakur GST return for Mar, Apr and Jun has been extended bt what about FEB? many returns wer not filed coz many people failed to file coz of COVID-19. pls also extend the due date for FEB. It may be for small number of taxpayer bt reqd.",sidd1910
1556,2020-03-26 16:05:27+00:00,Honourable Prime Minister of India Narendra Modi: Leveraging Ayurveda/AYUSH medical systems to combat Covid-19 - Sign the Petition! http://chng.it/QzDTLGvk via @ChangeOrg_India,anilkovuri
1557,2020-03-26 16:05:24+00:00,"88 new #COVID cases reported in India, the highest in a single day. The total number of #coronavirus cases rises to 694, according to @MoHFW_INDIA data #CoronavirusOubreak #CoronavirusLockdown",ETNOWlive
1558,2020-03-26 16:05:20+00:00,Great Warriors of PM Modi @PMOIndia @narendramodi @ZeeNewsHindi #stay_home_stay_safe #lockdown #Day_2 #21DaysChallenge #caronavirusoutbreak #covidindia #covidNaviMumbai #SanviThakur,JaswalArun
1559,2020-03-26 16:05:07+00:00,G20countries committed to inject over USD 5 trillion into the global economy to counter social &economic impact of COVID-19. Leaders also agreed to contribute to the WHO led COVID-19 Solidarity Response Fund on a voluntary basis-MEA India #COVID19 #CoronaVirusUpdates @MEAIndia,amreshsrivastav
1560,2020-03-26 16:05:00+00:00,"@MoHFW_INDIA @PMOIndia @narendramodi @NITIAayog Is there a need to test ALL cases of deaths daily, at least in major cities, to ensure there is no under reporting of covid-19 deaths?",rpganti
1561,2020-03-26 16:04:36+00:00,"@narendramodi Honourable PM Sir It is great step for locking down in India due to COVID 19. But it is my kind request kindly make necessary arrangements for poor people who are who are daily earners and, if the help reaches sooner it will be a great relief for them.",AmarishDash1
1562,2020-03-26 16:04:35+00:00,"In Durgapur CSIR-CMERI,people attend their lab. As a national lab people are coming from different parts of India. As a responsible citizen I'm worried that they may infected &amp; spread COVID-19. So plz follow #LOCKDOWN @PMOIndia @narendramodi @drharshvardhan @mamatabanerjee",SOMDEV01480555
1563,2020-03-26 16:04:15+00:00,No marketing would've done what COVID-19 has done for @houseparty in India. Averaging 10 downloads an hour on my notifications. #HouseParty #COVID2019 #SocialDistancingNow,detailedniche
1564,2020-03-26 16:04:15+00:00,Use WhatsApp no 90131 51515 for authentic information on COVID-19. Now available in English &amp; Hindi. Powered by #MeitY &amp; @MoHFW_INDIA MoHFW through @haptik #CoronaHaaregaIndiaJeetega,ril_foundation
1565,2020-03-26 16:04:11+00:00,"Sir @SanjayDhotreMP asking Covid-19 direct contacts &amp; int. travelers to home quarantine will not work &amp; will continue to spread it to neighborhood &amp; family. Remove such people from homes &amp; keep in separate building, hotels controlled by Police. pl. help India &amp; discuss with PM",pmpachpor1
1566,2020-03-26 16:04:07+00:00,"@narendramodi @PMOIndia Sir: ""India has entered stage 3, which is community transmission, it is the beginning of this stage.”: Dr Girdhar Gyani, (Convenor, Task Force for COVID-19 Hospitals), in an interview to The Quint. Is Quint misrepresenting? Is Dr. Gyani right?",Mukhyo_Upadhyay
1567,2020-03-26 16:04:05+00:00,"Strict orders should be issued urgently, with both corporate and private hospitals becoming partners in COVID-19 regulatory duty.",gorlekishore
1568,2020-03-26 16:04:03+00:00,PM Modi & HM Harshvardhan is doing a commendable job. Challenging complication in COVID-19 is myocarditis. We offer GOI -1706 clinical cardiologists to treat critically ill COVID19. @accindia #covidindia @PMOIndia @narendramodi @drharshvardhan @DrHVoffice @MoHFW_INDIA #SavePGDCC,DrAnshulDhamija
1569,2020-03-26 16:04:01+00:00,Lockdown: Thousands of stranded labourers have run out of cash & are crowding #shelterhomes in cities already bursting at the seams just to get a meal. @SidharthPandey reports on what is becoming a hotbed for the spread of the #coronavirus #lockdown #coronavirusoutbreak #covid_19,GoNews_India
1570,2020-03-26 16:03:59+00:00,"Índia impõe isolamento para 1,3 bilhão de pessoas por causa do coronavírus. Primeiro-ministro indiano, Narendra Modi, disse que o isolamento social é a única forma de evitar que coronavírus espalhe. A Índia contabiliza 519 casos de Covid-19 dez mortes: https://glo.bo/39erwkP #JN",casao1
1571,2020-03-26 16:03:55+00:00,Helping India in Stopping Outspread of COVID-19 #FeverDetectionCamera #COVID2019 #HelpUsToHelpYou @Sparsh,SantanSinghNeg2
1572,2020-03-26 16:03:46+00:00,@narendramodi Did bjp govt put 130cr ppl at risk by not locking down earlier our international boundary and bringing covid +patient to India @ABPNews @aajtak @RenukaJain6 @ndtv @otvnews,me_manojratha
1573,2020-03-26 16:03:45+00:00,(India Developing App to Track Potential COVID-19) - All Tech News - ,AllTechNewsNG
1574,2020-03-26 16:03:45+00:00,"PM Modi & Putin discussed measures to contain Covid-19 on eve of G-20 summit.Appreciating each other's efforts to ensure health &amp; safety of Russians in India &amp; Indians in Russia,they agreed to strengthen coordination in the fight aganst coronavirus threat. ",Stuti8220
1575,2020-03-26 16:03:43+00:00,"“Of all the nations seriously affected so far, India is the least prepared to handle an explosion in COVID-19 cases.” ",ForeignAffairs
1576,2020-03-26 16:03:29+00:00,"India sees highest number of COVID-19 cases in single day, tally climb to 694 ",dev_discourse
1577,2020-03-26 16:03:11+00:00,"#IndiaFightsCorona India is vigorously fighting COVID-19. In order to protect ourselves and others, it is highly important that we stay indoors, failing which may lead to legal actions. via NaMo App",nayakdanny
1578,2020-03-26 16:03:05+00:00,"#IndiaFightsCorona A total of 118 laboratories has been included by ICMR for testing COVID-19. This has now enabled India to test 12,000 samples each day. via NaMo App",nayakdanny
1579,2020-03-26 16:02:33+00:00,"@PMOIndia @narendramodi Being the citizen of India, I really appreciate the marvellous work you’re doing to stop the outbreak of COVID-19, but I would like to make a humble request by asking to telecast the account details of prime minister relief fund on every NEWS channel.",rajender_tony
1580,2020-03-26 16:02:22+00:00,"Covid-19: One new case surfaces in TN, total 27 – Latest English News | Absolute India News http://absoluteindianews.com/archives/52481 #Covid-19 @Vijayabaskarofl @PMOIndia @Narendramodi @Amitshah @drharshvardhan",AbsoluteIndNews
1581,2020-03-26 16:02:09+00:00,"Robert Bosch GmbH became the latest company to roll out a Covid-19 test, saying it can diagnose in less than 2.5 hours &amp; help efforts to fight the outbreak Hope our consortium of PSU in our #India incl. Navrathnas can get the tech transfer of inst testing kits @jayesh_ranjan Sir",Aedee
1582,2020-03-26 16:02:08+00:00,Although there’s a decline in no. of positive cases it’s not indicative of a downward trend as the data is not sufficient enough to predict a trend. #corona #virus #covid_19 #staysafe #stayinformed #india #lockdown… https://www.instagram.com/p/B-M-xfNnMzv/?igshid=1fn5cyjqi1tko,StraiOuttaVizag
1583,2020-03-26 16:02:04+00:00,"coronavirus: how day by day covid-19 infection is increasing in india, here is timeline of corona | Navbharat Timesखबर पसंद आई तो Navbharat Times ऐप डाउनलोड करें https://go.onelink.me/cMxT/b256ac1",MehtaNP4848
1584,2020-03-26 16:02:01+00:00,#BREAKING #FactsMatter #facts #India #NeverForget #NeverBiden #news #Covid19India #Covid_19 #IndiaBattlesCoronavirus #IndiaFightsCOVID19 #IndiaFightsCorona #IndiaMaangeNyay #DoYouKnow सब क्यों कहते हैं #TheGreat_CMYogi,AaftabSiddiquis
1585,2020-03-26 16:01:46+00:00,Something of note is that there is currently a swine flu outbreak going on in India. It never really stopped going around its just it proved to not spread as quickly. People have some immunity to H1N1 because we had it for at least 100 years so it does not spread as fast as COVID,vandegraaph
1586,2020-03-26 16:01:45+00:00,Reliance Sets Up India's First COVID-19 Dedicated Hospital in Mumbai ,abhisheksengupt
1587,2020-03-26 16:01:38+00:00,Honourable Prime Minister of India Narendra Modi: Leveraging Ayurveda/AYUSH medical systems to combat Covid-19 - Sign the Petition! http://chng.it/rFT8P5GK via @ChangeOrg_India,TheJaggi
1588,2020-03-26 16:01:35+00:00,"@PMOIndia @narendramodi @AmitShah We appreciate your efforts towards to stop COVID in INDIA, Pls tell or set some guidelines that media people should help in spreading positivity around at this hour @sudhirchaudhary",proffswati
1589,2020-03-26 16:01:33+00:00,Ok be safe covid 19,Subhash61522236
1590,2020-03-26 16:01:27+00:00,"@iamsrk #covid-19 Dear Shahrukh Sir Plz india me jo covid-19 fel chuka h, uske liye sir plz govt. Or logo ki help kijiye Plz Donate i am big fan of you Shahrukh Sir",Mohamma20851043
1591,2020-03-26 16:01:20+00:00,Instead they r thankful to China 4 inventing Covid-19 b'coz it may play havoc in India and Modi may perish this time.,DrBKPradhan2
1592,2020-03-26 16:01:14+00:00,I think the only instances in recent times where Maldives did evacuate its own citizens from abroad was recently from Wuhan which was the epicenter of the COVID-19 and in 2015 when we evacuated Maldivians in Yemen during the war. Both times with assistance from India.,Muallimsays
1593,2020-03-26 16:01:08+00:00,"100-year-old TB vaccine now being tested for Covid-19, India may conduct a trial too https://theprint.in/health/100-year-old-tb-vaccine-now-being-tested-for-covid-19-india-may-conduct-a-trial-too/387839/ via @ThePrintIndia",SURAJSONTAKKE09
1594,2020-03-26 16:01:00+00:00,"Conflict between religion and Corona don’t undermine India’s effort in the fight against COVID-19. Kashmir shows the way. ‘If people don't comply, should all places of worship be shut?’ Watch Padmaja Joshi on @thenewshour AGENDA tonight at 10 PM. | Tweet with #CoronaHarega",TimesNow
1595,2020-03-26 16:00:52+00:00,"Mint Covid Tracker: India’s curve picks up, worryingly close to US trajectory ",Zeddcomputers
1596,2020-03-26 16:00:47+00:00,"During this period of 21 days lockdown in whole India,we should stay safe as it is for our lives.. 1.Sanitise yourself properly. 2.Obey all the laws and regulations of this lockdown. 3. Eat healthy food and cure yourself. #Covid_19india @abvphp @abvp4shimla",iAkashNegi
1597,2020-03-26 16:00:46+00:00,Join the War against COVID-19 Register yourself as a volunteer @,rjohnpeter
1598,2020-03-26 16:00:45+00:00,#CoronaAlert - 90% told to quarantine @home are ticking #VirusBomb. 96000 came to India in Punjab gone missing. #Covid_19india +ve sent 2 #HomeQuarantine infecting whole family. Removed #Corona +ve stamps from hand with perfumes Its a joke for #CoronaVillains. TILL NOW,SirohiGulshan
1599,2020-03-26 16:00:29+00:00,Chronic myeloid Leukemia during Covid in India with lock down - can take a lower dose of 150 mg twice a day and Dasatinib 50 Mg@once day should not be routine practise but to tied over the period @IJMPOofficial @pb10_bmt @DrPMPGI @BldCancerDoc @DrGPrakash,rahulbhargavadr
1600,2020-03-26 16:00:25+00:00,Join the War against COVID-19 Register yourself as a volunteer @https://self4society.mygov.in/volunteer/,rjohnpeter
1601,2020-03-26 16:00:24+00:00,These engineering students created India’s first district-wise Covid-19 tracker https://www.indiatoday.in/education-today/how-i-made-it/story/engineering-students-create-india-s-first-district-wise-covid-19-tracker-1659707-2020-03-25 via @indiatoday,arvenky
